,SeqName,Alignment,SeqLength,tms1,tms2,SeqID,ProportionAligned,AvgProb3,AvgProb5,AvgProb9,PropHighProb
194,WP_010938074.1,5,79,0.5657,0.5274,10.3,0.9873417721518988,0.6273636363636363,0.7746493506493505,0.8972987012987017,0.2857142857142857
195,WP_010938122.1,1,199,0.643,0.6488,11.4,0.8793969849246231,0.6489080459770112,0.7448965517241374,0.8213735632183908,0.5344827586206896
196,WP_010938122.1,2,199,0.6289,0.496,13.9,0.8291457286432161,0.6593719512195122,0.7820853658536581,0.8864634146341464,0.4817073170731707
197,WP_010938122.1,3,199,0.6283,0.3875,12.0,0.964824120603015,0.5331465968586389,0.665109947643979,0.8095863874345551,0.36649214659685864
198,WP_010938122.1,4,199,0.6264,0.4941,12.1,0.8291457286432161,0.6532012195121949,0.7769512195121947,0.8816402439024389,0.4878048780487805
199,WP_010938122.1,5,199,0.6027,0.6474,9.3,0.8090452261306532,0.63341875,0.7589437499999996,0.8587562499999993,0.40625
200,WP_010938236.1,1,128,0.5054,0.459,7.8,0.90625,0.5578608695652175,0.6941391304347827,0.8277913043478258,0.14782608695652175
201,WP_010938236.1,2,128,0.4876,0.4423,8.3,0.9453125,0.5115750000000001,0.6505833333333336,0.7969333333333329,0.08333333333333333
202,WP_010938236.1,3,128,0.4862,0.391,7.9,0.9921875,0.45023015873015865,0.6418174603174606,0.8051349206349205,0.0
203,WP_010938236.1,4,128,0.4862,0.391,7.9,0.9921875,0.45023015873015865,0.6418174603174606,0.8051349206349205,0.0
204,WP_010938236.1,5,128,0.4862,0.3863,11.1,0.984375,0.4692880000000001,0.6517599999999998,0.8074560000000004,0.0
205,WP_010938238.1,1,249,0.4372,0.4109,7.7,0.9919678714859438,0.3312520325203255,0.4673821138211385,0.6447317073170731,0.0
206,WP_010938238.1,2,249,0.433,0.3989,9.0,0.9357429718875502,0.3484568965517241,0.4882844827586207,0.6583362068965524,0.0
207,WP_010938238.1,3,249,0.429,0.2670,7.3,0.9959839357429718,0.3666234817813764,0.49224696356275316,0.6344210526315783,0.0
208,WP_010938238.1,4,249,0.429,0.3741,8.5,0.9879518072289156,0.34282448979591834,0.4836857142857145,0.6440244897959185,0.0
209,WP_010938238.1,5,249,0.4283,0.2628,8.5,0.9959839357429718,0.36893522267206463,0.49222267206477727,0.629453441295547,0.02834008097165992
210,WP_010938240.1,1,964,0.957,0.7780,25.9,0.9979253112033195,0.7857877211238288,0.9044984391259101,0.9654037460978174,0.578563995837669
211,WP_010938240.1,2,964,0.957,0.7780,25.9,0.9979253112033195,0.7857877211238288,0.9044984391259101,0.9654037460978174,0.578563995837669
212,WP_010938240.1,3,964,0.9562,0.9273,44.9,1.0,0.7607133956386295,0.8922024922118389,0.9630062305295968,0.5202492211838006
213,WP_010938240.1,4,964,0.9297,0.8856,30.2,0.9844398340248963,0.7385548523206744,0.8753428270042197,0.9500632911392424,0.45464135021097046
214,WP_010938240.1,5,964,0.9297,0.8856,30.2,0.9844398340248963,0.7385516877637124,0.8753428270042197,0.9500632911392424,0.45464135021097046
215,WP_014524297.1,1,180,0.5586,0.4670,16.1,0.7944444444444444,0.6422535211267606,0.7544788732394364,0.8609577464788727,0.36619718309859156
216,WP_014524297.1,2,180,0.4785,0.5518,14.0,0.7944444444444444,0.5136408450704225,0.6461549295774648,0.7881549295774646,0.176056338028169
217,WP_014524297.1,3,180,0.4784,0.5521,14.0,0.7944444444444444,0.512408450704225,0.6429084507042251,0.7835070422535212,0.176056338028169
218,WP_014524297.1,4,180,0.4508,0.3569,12.5,0.8,0.5269580419580421,0.6387762237762237,0.7580069930069928,0.25874125874125875
219,WP_014524297.1,5,180,0.4350,0.4058,7.2,0.9222222222222223,0.3945333333333334,0.5587818181818185,0.7232242424242424,0.030303030303030304
220,WP_010938273.1,1,112,0.5353,0.2664,11.7,0.9910714285714286,0.5397454545454543,0.6920000000000001,0.8404545454545455,0.13636363636363635
221,WP_010938273.1,2,112,0.5286,0.263,10.7,1.0,0.5214594594594593,0.6743423423423424,0.8268198198198197,0.0990990990990991
222,WP_010938273.1,3,112,0.5286,0.263,10.7,1.0,0.5214594594594593,0.6743423423423424,0.8268198198198197,0.0990990990990991
223,WP_010938273.1,4,112,0.5156,0.3669,8.0,1.0,0.5227747747747746,0.6714684684684683,0.8082432432432431,0.0990990990990991
224,WP_010938273.1,5,112,0.5154,0.2496,9.2,0.9732142857142857,0.5273333333333332,0.6838055555555558,0.8363148148148148,0.08333333333333333
225,WP_014524301.1,1,311,0.7140,0.7726,12.5,0.819935691318328,0.7056023622047249,0.8465275590551177,0.9457283464566933,0.452755905511811
226,WP_014524301.1,2,311,0.7107,0.3837,13.8,0.864951768488746,0.68530223880597,0.8017276119402981,0.8896753731343278,0.48507462686567165
227,WP_014524301.1,3,311,0.6988,0.6796,12.1,0.9003215434083601,0.6257204301075271,0.7519713261648749,0.8525483870967738,0.4157706093189964
228,WP_014524301.1,4,311,0.6967,0.6948,10.8,0.8938906752411575,0.6280866425992778,0.7623754512635378,0.8580072202166062,0.4151624548736462
229,WP_014524301.1,5,311,0.6908,0.6948,11.1,0.8713826366559485,0.6437814814814814,0.7677185185185184,0.8615000000000003,0.42962962962962964
230,WP_011792587.1,1,225,0.5503,0.578,9.8,0.7688888888888888,0.5482034883720932,0.7098953488372096,0.883639534883721,0.18023255813953487
231,WP_011792587.1,2,225,0.5330,0.5367,16.4,0.76,0.544341176470588,0.7031176470588236,0.8690999999999995,0.18823529411764706
232,WP_011792587.1,3,225,0.5330,0.5367,16.4,0.76,0.5443529411764704,0.7031176470588236,0.8690999999999995,0.18823529411764706
233,WP_011792587.1,4,225,0.5196,0.5735,6.1,0.7244444444444444,0.5792962962962962,0.7278456790123454,0.8724197530864192,0.19135802469135801
234,WP_011792587.1,5,225,0.512,0.4097,8.4,1.0,0.3729910714285717,0.5293660714285716,0.7047232142857143,0.07142857142857142
235,WP_010938333.1,1,261,0.4394,0.3357,7.8,0.9885057471264368,0.3337276264591438,0.4530972762645916,0.6110194552529186,0.07392996108949416
236,WP_010938333.1,2,261,0.4240,0.3236,7.4,0.9885057471264368,0.32137743190661483,0.43750972762645884,0.5928249027237352,0.08171206225680934
237,WP_010938333.1,3,261,0.4175,0.2095,6.6,0.9846743295019157,0.3423085937500001,0.44968359374999994,0.5934062500000001,0.0
238,WP_010938333.1,4,261,0.4017,0.406,9.0,0.896551724137931,0.3658841201716738,0.4734592274678115,0.6126566523605154,0.0
239,WP_010938333.1,5,261,0.3974,0.3271,7.8,0.9770114942528736,0.2974488188976378,0.4101377952755904,0.5650039370078742,0.08267716535433071
240,WP_010938371.1,1,220,0.5246,0.4364,8.1,0.9,0.44074111675126887,0.6042131979695432,0.7798071065989842,0.08629441624365482
241,WP_010938371.1,2,220,0.5155,0.2124,8.7,0.9954545454545455,0.41657798165137605,0.5542201834862386,0.7037614678899077,0.11009174311926606
242,WP_010938371.1,3,220,0.5023,0.1785,6.8,1.0,0.41042009132420104,0.5419178082191779,0.6963698630136989,0.1278538812785388
243,WP_010938371.1,4,220,0.4948,0.2563,6.8,0.9954545454545455,0.38411926605504587,0.4989128440366967,0.6348211009174306,0.11009174311926606
244,WP_010938371.1,5,220,0.4862,0.1761,7.3,1.0,0.4043059360730592,0.5329041095890417,0.6836986301369857,0.0867579908675799
245,WP_010938400.1,1,218,0.7167,0.8645,13.1,0.8073394495412844,0.7865599999999998,0.9020628571428574,0.9694228571428568,0.6114285714285714
246,WP_010938400.1,2,218,0.7146,0.5556,12.3,0.9678899082568807,0.6274238095238097,0.7661619047619043,0.8763190476190477,0.3476190476190476
247,WP_010938400.1,3,218,0.6939,0.2638,9.3,0.9908256880733946,0.5984139534883726,0.714497674418605,0.810772093023256,0.37209302325581395
248,WP_010938400.1,4,218,0.6939,0.2638,9.3,0.9908256880733946,0.5984139534883726,0.714497674418605,0.810772093023256,0.37209302325581395
249,WP_010938400.1,5,218,0.6939,0.2638,9.3,0.9908256880733946,0.5984139534883726,0.714497674418605,0.810772093023256,0.37209302325581395
250,WP_010938404.1,1,266,0.8677,0.4503,14.1,0.9887218045112782,0.7672404580152677,0.8780229007633598,0.9495610687022904,0.6183206106870229
251,WP_010938404.1,2,266,0.8666,0.6213,14.9,0.9849624060150376,0.7733103448275865,0.8826628352490424,0.9482490421455936,0.5862068965517241
252,WP_010938404.1,3,266,0.8616,0.7074,16.2,0.9736842105263158,0.7841860465116273,0.8876085271317836,0.9506085271317826,0.6317829457364341
253,WP_010938404.1,4,266,0.8559,0.3727,16.3,0.9887218045112782,0.7463587786259546,0.8654160305343518,0.9435229007633588,0.549618320610687
254,WP_010938404.1,5,266,0.8558,0.6460,11.5,0.981203007518797,0.7601230769230763,0.8718461538461542,0.9444230769230777,0.6076923076923076
255,WP_010938412.1,1,178,0.6405,0.4616,6.9,0.9719101123595506,0.5537848837209306,0.702406976744186,0.8504476744186044,0.18604651162790697
256,WP_010938412.1,2,178,0.6395,0.4765,6.9,0.9719101123595506,0.5530348837209308,0.7016395348837207,0.8499709302325581,0.19186046511627908
257,WP_010938412.1,3,178,0.6324,0.641,7.6,0.8146067415730337,0.6586458333333334,0.8020555555555554,0.9276527777777779,0.3611111111111111
258,WP_010938412.1,4,178,0.5959,0.4090,9.4,0.9550561797752809,0.4973372781065087,0.6563491124260353,0.8423254437869826,0.14201183431952663
259,WP_010938412.1,5,178,0.594,0.407,9.5,0.9438202247191011,0.5146646706586829,0.6684610778443113,0.8350479041916165,0.1437125748502994
260,WP_010938421.1,1,494,0.8078,0.6970,11.6,0.8724696356275303,0.7714441860465118,0.8895162790697679,0.9587441860465136,0.6139534883720931
261,WP_010938421.1,2,494,0.7914,0.666,11.6,0.854251012145749,0.7770950118764848,0.8926247030878858,0.9586057007125918,0.6270783847980997
262,WP_010938421.1,3,494,0.7753,0.5670,13.8,0.8643724696356275,0.7103544600938975,0.8434788732394366,0.9380117370892039,0.47183098591549294
263,WP_010938421.1,4,494,0.7740,0.5639,13.8,0.8643724696356275,0.7073755868544604,0.84068075117371,0.9365234741784046,0.4647887323943662
264,WP_010938421.1,5,494,0.7587,0.7646,12.5,0.8259109311740891,0.7478746928746924,0.8821375921375924,0.95668058968059,0.5577395577395577
265,WP_014524317.1,1,198,0.5434,0.4858,11.3,0.8939393939393939,0.513977272727273,0.6492840909090909,0.7935852272727271,0.13636363636363635
266,WP_014524317.1,2,198,0.5434,0.4858,11.3,0.8939393939393939,0.5139829545454548,0.6492840909090909,0.7935852272727271,0.13636363636363635
267,WP_014524317.1,3,198,0.5380,0.5283,11.2,0.8535353535353535,0.5155892857142856,0.6560476190476193,0.8136607142857146,0.16666666666666666
268,WP_014524317.1,4,198,0.5380,0.5283,11.2,0.8535353535353535,0.5155892857142856,0.6560535714285718,0.8136607142857146,0.16666666666666666
269,WP_014524317.1,5,198,0.5373,0.5081,10.8,0.9848484848484849,0.45482474226804104,0.5944587628865977,0.7441030927835053,0.11855670103092783
270,WP_010938437.1,1,210,0.6963,0.4917,10.1,0.9857142857142858,0.6200776699029122,0.7397281553398057,0.8420922330097089,0.38349514563106796
271,WP_010938437.1,2,210,0.6963,0.4917,10.1,0.9857142857142858,0.6200776699029122,0.7397281553398057,0.8420922330097089,0.38349514563106796
272,WP_010938437.1,3,210,0.6784,0.4806,10.7,0.9809523809523809,0.5988731707317068,0.7285268292682924,0.8321951219512194,0.3902439024390244
273,WP_010938437.1,4,210,0.6784,0.4806,10.7,0.9809523809523809,0.5988731707317068,0.7285268292682924,0.8321951219512194,0.3902439024390244
274,WP_010938437.1,5,210,0.6742,0.7110,16.0,0.861904761904762,0.6474944444444445,0.7903555555555558,0.9209777777777778,0.3388888888888889
275,WP_010938446.1,1,348,0.8064,0.7728,16.1,0.8735632183908046,0.8083531353135319,0.9096600660066007,0.9672013201320138,0.6534653465346535
276,WP_010938446.1,2,348,0.8047,0.7713,16.4,0.8735632183908046,0.8055676567656772,0.9072442244224415,0.9655808580858092,0.6534653465346535
277,WP_010938446.1,3,348,0.6896,0.6808,16.7,0.8591954022988506,0.6467718120805374,0.7724328859060404,0.8594731543624162,0.43288590604026844
278,WP_010938446.1,4,348,0.6694,0.525,12.5,0.8074712643678161,0.6655785714285712,0.8015785714285715,0.9017607142857146,0.45
279,WP_010938446.1,5,348,0.6694,0.525,12.5,0.8074712643678161,0.6655749999999998,0.801575,0.9017607142857146,0.45
280,WP_014524324.1,1,88,0.5098,0.2997,11.4,1.0,0.5629080459770116,0.6989425287356323,0.8260000000000001,0.1839080459770115
281,WP_014524324.1,2,88,0.5078,0.3719,8.1,0.9772727272727273,0.5795529411764707,0.7204117647058823,0.8526941176470589,0.21176470588235294
282,WP_014524324.1,3,88,0.507,0.448,17.9,0.9545454545454546,0.638096385542169,0.7608554216867471,0.86689156626506,0.21686746987951808
283,WP_014524324.1,4,88,0.5049,0.4721,7.0,0.9772727272727273,0.5710470588235294,0.7309764705882356,0.8714823529411766,0.09411764705882353
284,WP_014524324.1,5,88,0.5049,0.34,5.8,0.9772727272727273,0.5914823529411767,0.730964705882353,0.8570588235294117,0.17647058823529413
285,WP_010938471.1,1,125,0.605,0.5874,11.4,0.912,0.6205398230088497,0.7723362831858404,0.8747787610619469,0.35398230088495575
286,WP_010938471.1,2,125,0.5899,0.3829,13.7,0.992,0.5498943089430895,0.6879674796747963,0.8459918699186992,0.0975609756097561
287,WP_010938471.1,3,125,0.5899,0.3829,13.7,0.992,0.5498943089430895,0.6879674796747963,0.846,0.0975609756097561
288,WP_010938471.1,4,125,0.5763,0.3777,12.1,0.992,0.533560975609756,0.6822195121951218,0.8444227642276425,0.08943089430894309
289,WP_010938471.1,5,125,0.5713,0.4290,8.9,0.992,0.5389186991869918,0.6762520325203251,0.8324065040650409,0.056910569105691054
290,WP_014524325.1,1,205,0.5425,0.6310,12.9,0.7560975609756098,0.597623376623377,0.7360454545454542,0.8796753246753245,0.22077922077922077
291,WP_014524325.1,2,205,0.5224,0.4818,8.9,0.8780487804878049,0.507849162011173,0.6252513966480447,0.745938547486033,0.2346368715083799
292,WP_014524325.1,3,205,0.5168,0.626,9.3,0.7317073170731707,0.584563758389262,0.7225771812080536,0.8599261744966444,0.2684563758389262
293,WP_014524325.1,4,205,0.5135,0.6395,7.5,0.7170731707317073,0.605472602739726,0.7313219178082195,0.8597876712328767,0.3150684931506849
294,WP_014524325.1,5,205,0.5067,0.6454,7.9,0.6780487804878049,0.642717391304348,0.7706884057971012,0.8920579710144927,0.3333333333333333
295,WP_150103628.1,1,303,0.4555,0.4020,8.2,0.9207920792079208,0.33676618705036,0.481413669064748,0.6510287769784174,0.014388489208633094
296,WP_150103628.1,2,303,0.4555,0.4020,8.2,0.9207920792079208,0.33675899280575566,0.481413669064748,0.6510251798561153,0.014388489208633094
297,WP_150103628.1,3,303,0.4092,0.4060,11.4,0.8679867986798679,0.31185496183206085,0.4514236641221376,0.6123015267175579,0.0
298,WP_150103628.1,4,303,0.4067,0.3923,12.2,0.8118811881188119,0.34038775510204083,0.47855918367346945,0.6466571428571433,0.0
299,WP_150103628.1,5,303,0.4048,0.3103,7.9,1.0,0.2521423841059604,0.3700364238410599,0.5247682119205299,0.056291390728476824
300,WP_010938515.1,1,731,0.7383,0.8164,13.1,0.8563611491108071,0.6251103999999987,0.7660000000000017,0.8742048000000022,0.4032
301,WP_010938515.1,2,731,0.7335,0.8237,14.2,0.8467852257181943,0.6288543689320387,0.7688689320388351,0.879113268608415,0.41585760517799353
302,WP_010938515.1,3,731,0.7148,0.8096,15.4,0.8426812585499316,0.5984666666666669,0.7434016260162604,0.8590845528455298,0.36910569105691055
303,WP_010938515.1,4,731,0.7138,0.8196,13.1,0.8344733242134063,0.6187257799671588,0.7604745484400666,0.8682692939244679,0.39080459770114945
304,WP_010938515.1,5,731,0.7138,0.8196,13.1,0.8344733242134063,0.6187290640394084,0.7604729064039418,0.8682676518883432,0.39080459770114945
305,WP_010938518.1,1,175,0.7482,0.4974,9.3,0.9828571428571429,0.6564152046783625,0.7971286549707604,0.9022222222222224,0.4093567251461988
306,WP_010938518.1,2,175,0.7399,0.2679,10.3,0.9942857142857143,0.6488439306358378,0.7768323699421962,0.8709942196531788,0.4277456647398844
307,WP_010938518.1,3,175,0.7399,0.2679,10.3,0.9942857142857143,0.6488439306358378,0.7768439306358379,0.8709942196531788,0.4277456647398844
308,WP_010938518.1,4,175,0.7382,0.54,9.1,1.0,0.6446264367816092,0.7735287356321835,0.8666379310344831,0.40229885057471265
309,WP_010938518.1,5,175,0.7260,0.3611,10.4,0.9885714285714285,0.6306511627906978,0.7811220930232554,0.8891046511627901,0.3546511627906977
310,WP_010938531.1,1,206,0.576,0.5506,11.8,0.9854368932038835,0.46660396039603963,0.6095148514851484,0.7546831683168324,0.24257425742574257
311,WP_010938531.1,2,206,0.5746,0.558,12.5,0.970873786407767,0.49257788944723635,0.6238793969849245,0.7466030150753771,0.2914572864321608
312,WP_010938531.1,3,206,0.5432,0.541,10.9,0.9368932038834952,0.47328125000000015,0.6037135416666665,0.7311406249999998,0.296875
313,WP_010938531.1,4,206,0.5400,0.5380,11.4,0.9368932038834952,0.47810937500000006,0.6027447916666665,0.7216614583333335,0.3020833333333333
314,WP_010938531.1,5,206,0.5264,0.4994,8.7,0.8932038834951457,0.47452459016393433,0.6159344262295081,0.749005464480874,0.20218579234972678
315,WP_014524340.1,1,622,0.5645,0.8637,14.2,0.6221864951768489,0.7467901554404152,0.8553367875647676,0.9275129533678761,0.6139896373056994
316,WP_014524340.1,2,622,0.5544,0.7966,7.5,0.6254019292604501,0.6861881443298966,0.8131365979381446,0.9114072164948466,0.5283505154639175
317,WP_014524340.1,3,622,0.5544,0.7966,7.5,0.6254019292604501,0.6861855670103089,0.8131365979381446,0.9114072164948466,0.5283505154639175
318,WP_014524340.1,4,622,0.5538,0.6937,9.2,0.684887459807074,0.6056141176470592,0.7241176470588248,0.822877647058824,0.45176470588235296
319,WP_014524340.1,5,622,0.5533,0.6933,8.9,0.6832797427652733,0.6041910377358491,0.7236367924528309,0.8240424528301894,0.4528301886792453
320,WP_014524341.1,1,315,0.6918,0.7424,14.0,0.8158730158730159,0.6740351562499999,0.8154335937499994,0.9300078124999995,0.48046875
321,WP_014524341.1,2,315,0.6912,0.7421,13.3,0.8126984126984127,0.6913725490196074,0.8228901960784307,0.9259058823529414,0.5137254901960784
322,WP_014524341.1,3,315,0.4726,0.5551,12.1,0.7841269841269841,0.42065040650406477,0.560231707317073,0.700304878048781,0.22764227642276422
323,WP_014524341.1,4,315,0.4532,0.5059,10.2,0.8063492063492064,0.39427667984189707,0.516810276679842,0.6500118577075094,0.20553359683794467
324,WP_014524341.1,5,315,0.4442,0.593,10.3,0.5873015873015873,0.5509619565217394,0.7153967391304343,0.8630597826086953,0.28804347826086957
325,WP_010938596.1,1,60,0.612,0.3206,8.5,0.7833333333333333,0.8399782608695654,0.9117391304347826,0.9631739130434781,0.782608695652174
326,WP_010938596.1,2,60,0.605,0.2565,3.3,1.0,0.6965084745762713,0.8236271186440678,0.9259322033898308,0.3898305084745763
327,WP_010938596.1,3,60,0.5860,0.2721,10.5,0.95,0.703482142857143,0.8212321428571426,0.92025,0.48214285714285715
328,WP_010938596.1,4,60,0.5849,0.3137,8.5,0.7833333333333333,0.8106956521739133,0.8955869565217391,0.9569565217391305,0.7391304347826086
329,WP_010938596.1,5,60,0.5813,0.2575,5.0,1.0,0.6981186440677966,0.8154067796610166,0.9140677966101696,0.3898305084745763
330,WP_010938657.1,1,322,0.6988,0.5533,9.4,0.9906832298136646,0.4811132075471701,0.6629496855345908,0.8256006289308172,0.018867924528301886
331,WP_010938657.1,2,322,0.6982,0.5529,9.7,0.9906832298136646,0.4802264150943394,0.6623176100628934,0.8252232704402517,0.015723270440251572
332,WP_010938657.1,3,322,0.6893,0.5529,10.5,0.9720496894409938,0.4854743589743592,0.6676987179487179,0.8283397435897436,0.016025641025641024
333,WP_010938657.1,4,322,0.6893,0.5529,10.5,0.9720496894409938,0.4854743589743592,0.6676987179487179,0.8283397435897436,0.016025641025641024
334,WP_010938657.1,5,322,0.6893,0.5529,10.5,0.9720496894409938,0.4854807692307695,0.6676955128205128,0.8283365384615384,0.016025641025641024
335,WP_010938665.1,1,290,0.4272,0.3519,8.0,0.906896551724138,0.3077938931297707,0.4435076335877864,0.6120038167938928,0.0
336,WP_010938665.1,2,290,0.4272,0.3519,8.0,0.906896551724138,0.30778625954198446,0.4435038167938933,0.6120038167938928,0.0
337,WP_010938665.1,3,290,0.4156,0.3489,10.2,0.8827586206896552,0.3115921568627451,0.4456235294117648,0.6147843137254901,0.0
338,WP_010938665.1,4,290,0.4112,0.3459,10.8,0.896551724137931,0.2958803088803087,0.42847490347490386,0.6025868725868724,0.0
339,WP_010938665.1,5,290,0.4088,0.3563,6.0,0.9689655172413794,0.2606750000000001,0.40114642857142857,0.5793678571428571,0.0
340,WP_014524348.1,1,161,0.430,0.2907,12.4,1.0,0.3958875,0.5247125000000002,0.6771562499999999,0.0875
341,WP_014524348.1,2,161,0.4230,0.325,6.8,1.0,0.3648624999999999,0.4991250000000001,0.6516187500000002,0.05625
342,WP_014524348.1,3,161,0.4193,0.3818,5.7,0.9875776397515528,0.38134810126582264,0.5073670886075949,0.6679683544303797,0.0
343,WP_014524348.1,4,161,0.4148,0.3344,5.6,1.0,0.3641750000000001,0.5056000000000003,0.6867124999999997,0.0
344,WP_014524348.1,5,161,0.4148,0.3344,5.6,1.0,0.3641750000000001,0.5056062500000003,0.6867187499999997,0.0
345,WP_010938751.1,1,248,0.6757,0.7746,23.8,0.7620967741935484,0.8123882978723402,0.8866223404255322,0.9392872340425522,0.7127659574468085
346,WP_010938751.1,2,248,0.5043,0.4824,11.5,0.9838709677419355,0.42158436213991757,0.5331234567901235,0.6851728395061728,0.0
347,WP_010938751.1,3,248,0.5027,0.4809,11.5,0.9838709677419355,0.4207283950617284,0.5319012345679014,0.6840123456790125,0.0
348,WP_010938751.1,4,248,0.5013,0.476,11.5,0.9838709677419355,0.41943209876543197,0.5320205761316872,0.6843621399176955,0.0
349,WP_010938751.1,5,248,0.4903,0.518,11.6,0.8709677419354839,0.47077209302325573,0.5825302325581396,0.7306697674418611,0.0
350,WP_010938771.1,1,298,0.674,0.5301,8.6,0.9798657718120806,0.5431374570446735,0.6674020618556703,0.7867663230240552,0.3539518900343643
351,WP_010938771.1,2,298,0.674,0.5301,8.6,0.9798657718120806,0.5431374570446735,0.6674020618556703,0.7867663230240552,0.3539518900343643
352,WP_010938771.1,3,298,0.6737,0.5289,9.0,0.9731543624161074,0.5456816608996543,0.6690242214532873,0.7860173010380629,0.3494809688581315
353,WP_010938771.1,4,298,0.6675,0.6235,8.3,0.8926174496644296,0.5973811320754718,0.7310603773584904,0.850728301886793,0.39245283018867927
354,WP_010938771.1,5,298,0.6675,0.6235,8.3,0.8926174496644296,0.5973811320754718,0.7310603773584904,0.850728301886793,0.39245283018867927
355,WP_014524436.1,1,210,0.579,0.4673,11.8,0.9714285714285714,0.4685665024630543,0.6042266009852215,0.7504088669950739,0.28078817733990147
356,WP_014524436.1,2,210,0.5288,0.4313,10.6,0.9857142857142858,0.40827669902912617,0.5419708737864076,0.7013980582524271,0.18446601941747573
357,WP_014524436.1,3,210,0.5145,0.5218,11.6,0.9047619047619048,0.4412962962962961,0.5708783068783069,0.722719576719577,0.2222222222222222
358,WP_014524436.1,4,210,0.5138,0.2265,10.6,0.9476190476190476,0.40566666666666634,0.5586161616161613,0.6949747474747477,0.20202020202020202
359,WP_014524436.1,5,210,0.5138,0.2265,10.6,0.9476190476190476,0.40566666666666634,0.5586161616161613,0.6949747474747477,0.20202020202020202
360,WP_010938780.1,1,142,0.7522,0.3595,17.5,0.8450704225352113,0.8466974789915966,0.9298655462184869,0.9767815126050423,0.7815126050420168
361,WP_010938780.1,2,142,0.7495,0.3601,20.2,0.8380281690140845,0.8469661016949155,0.9327457627118642,0.9794322033898301,0.7203389830508474
362,WP_010938780.1,3,142,0.749,0.3630,17.6,0.8380281690140845,0.8497627118644064,0.9312542372881353,0.9770932203389827,0.7627118644067796
363,WP_010938780.1,4,142,0.7484,0.3628,16.8,0.8380281690140845,0.8486779661016951,0.9309745762711858,0.9769067796610171,0.7542372881355932
364,WP_010938780.1,5,142,0.7380,0.3976,16.7,0.8450704225352113,0.8164621848739493,0.9159831932773108,0.974428571428571,0.680672268907563
365,WP_010938786.1,1,387,0.6103,0.5114,12.6,0.8191214470284238,0.5615537974683545,0.7024556962025315,0.8227310126582291,0.2626582278481013
366,WP_010938786.1,2,387,0.6103,0.5114,12.6,0.8191214470284238,0.5615569620253166,0.7024493670886075,0.822727848101267,0.2626582278481013
367,WP_010938786.1,3,387,0.4320,0.3084,7.5,0.9612403100775194,0.26479514824797823,0.383080862533693,0.5394716981132074,0.008086253369272238
368,WP_010938786.1,4,387,0.4250,0.3181,10.3,0.8785529715762274,0.30657227138643084,0.4176873156342181,0.556589970501475,0.0943952802359882
369,WP_010938786.1,5,387,0.423,0.2888,9.3,0.9483204134366925,0.26604371584699443,0.38803825136612,0.5447076502732241,0.0
370,WP_010938791.1,1,89,0.4322,0.3039,8.0,0.9775280898876404,0.507593023255814,0.6399418604651163,0.7936976744186047,0.10465116279069768
371,WP_010938791.1,2,89,0.4247,0.395,10.1,1.0,0.47784090909090904,0.608693181818182,0.7864999999999999,0.0
372,WP_010938791.1,3,89,0.4222,0.3029,9.0,1.0,0.49817045454545456,0.6323863636363636,0.7881136363636364,0.03409090909090909
373,WP_010938791.1,4,89,0.4127,0.4843,13.4,0.7528089887640449,0.6330757575757577,0.7307575757575757,0.8287121212121212,0.30303030303030304
374,WP_010938791.1,5,89,0.4116,0.3213,14.6,1.0,0.4896590909090911,0.6109772727272728,0.7437954545454548,0.20454545454545456
375,WP_010938798.1,1,82,0.7266,0.6918,6.1,1.0,0.7043209876543212,0.8322345679012344,0.9583209876543207,0.2716049382716049
376,WP_010938798.1,2,82,0.6753,0.6195,9.0,0.9512195121951219,0.6934675324675327,0.8235974025974026,0.9532467532467529,0.24675324675324675
377,WP_010938798.1,3,82,0.6713,0.6663,6.2,0.9878048780487805,0.7257875000000004,0.8174875000000001,0.9245875,0.175
378,WP_010938798.1,4,82,0.669,0.6345,4.9,1.0,0.6414691358024692,0.8032716049382718,0.9501728395061726,0.2839506172839506
379,WP_010938798.1,5,82,0.6687,0.6537,7.3,1.0,0.6586666666666666,0.7930370370370373,0.9352469135802467,0.08641975308641975
380,WP_010938805.1,1,164,0.5732,0.3694,12.3,0.9451219512195121,0.5368506493506495,0.6351948051948054,0.7318766233766231,0.38961038961038963
381,WP_010938805.1,2,164,0.5510,0.1246,10.3,0.9512195121951219,0.4888129032258065,0.6236838709677415,0.7462645161290317,0.3032258064516129
382,WP_010938805.1,3,164,0.5460,0.4850,8.8,0.8353658536585366,0.5411985294117647,0.6995514705882352,0.8118088235294119,0.23529411764705882
383,WP_010938805.1,4,164,0.5456,0.4849,8.8,0.8353658536585366,0.5449558823529412,0.7038529411764703,0.8144191176470581,0.2647058823529412
384,WP_010938805.1,5,164,0.5452,0.2765,10.7,0.9695121951219512,0.48029113924050615,0.5970253164556962,0.693284810126582,0.25949367088607594
385,WP_014524429.1,1,118,0.6205,0.5238,12.0,0.847457627118644,0.6851010101010101,0.813494949494949,0.9296565656565653,0.2727272727272727
386,WP_014524429.1,2,118,0.6090,0.3618,6.8,1.0,0.5935811965811966,0.7141282051282049,0.8316324786324786,0.3333333333333333
387,WP_014524429.1,3,118,0.5870,0.4567,10.2,1.0,0.5545384615384615,0.6902564102564102,0.8216495726495726,0.20512820512820512
